attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame
1,7.067658062102506,11.634965394687617,212,349,8.501192480359148,255
2,12.235049569771792,19.369383651328096,367,581,17.002384960718295,510
3,21.503016273849607,24.370085110362886,645,731,22.303128507295174,669
4,25.603591470258138,28.20395622895623,768,846,26.27035166479611,788
5,29.037406472128694,31.77112326973438,871,953,29.770842686120464,893
6,35.00491021324355,37.53859895248784,1050,1126,35.70500841750842,1071
7,38.77210531238309,43.40608866442199,1163,1302,39.805583613916944,1194
8,44.339552936775156,47.273297792742234,1330,1418,45.07298915076693,1352
9,50.00701459034792,53.20746352413019,1500,1596,50.77378881406659,1523
10,54.94104002992892,58.208164983164984,1648,1746,55.74115226337449,1672
11,59.60836139169472,62.942162364384586,1788,1888,60.70851571268238,1821
12,64.60906285072952,68.10955387205387,1938,2043,65.60920314253647,1968
13,70.30986251402918,73.87702955480734,2109,2216,71.41001683501683,2142
14,75.44391601197157,78.97774504302282,2263,2369,76.51073232323232,2295
15,79.577829218107,83.11165824915825,2387,2493,80.87801159745604,2426
16,84.4451786382342,89.0791619902731,2533,2672,86.6121492704826,2598
17,89.77926019453797,92.97970912832024,2693,2789,90.77940048634493,2723
18,94.44658155630378,98.8805368499813,2833,2966,95.28003179947625,2858
19,99.68064908342686,104.84804059109615,2990,3145,102.24767583239806,3067
20,106.48160306771418,109.84874205013094,3194,3295,107.34839132061354,3220
21,111.74900860456415,114.38271137298915,3352,3431,112.31575476992144,3369
22,116.64969603441826,119.41675084175084,3499,3582,117.31645622895623,3519
23,120.75027123082678,123.81736812570146,3622,3714,121.48370744481855,3644
24,126.45107089412645,129.28480172091284,3793,3878,127.11783108866442,3813
25,130.65166011971567,133.58540497568276,3919,4007,131.31842031425364,3939
26,134.7522353161242,137.75265619154507,4042,4132,135.3523194912084,4060
27,141.31982323232322,144.4535961466517,4239,4333,142.18661148522258,4265
28,146.05382061354283,148.78753741114852,4381,4463,146.6872427983539,4400
29,149.95436775158998,152.78809857837635,4498,4583,150.62112794612796,4518
30,153.52153479236813,156.6553077066966,4605,4699,154.15495697717918,4624
31,160.68920688365134,163.6896277590722,4820,4910,161.5893331462776,4847
32,164.75644407033295,168.05690703329591,4942,5041,165.62323232323232,4968
33,169.55711747100636,175.19124111485223,5086,5255,172.55753834642724,5176
34,176.89147961092405,180.15860456416013,5306,5404,177.72492985409653,5331
35,180.79202674897118,185.85940422745978,5423,5575,183.49240553685,5504
36,187.7263327721661,191.12680976430977,5631,5733,188.55978301533855,5656
37,194.09389263000375,197.4610316124205,5822,5923,194.8606668537224,5845
38,200.36143845866067,203.36185933408154,6010,6100,201.02819865319864,6030
39,206.6623222970445,209.7294191919192,6199,6291,207.2957444818556,6218
40,211.2296296296296,214.83013468013468,6336,6444,212.19643191170968,6365
41,215.69692293303405,219.2307519640853,6470,6576,216.8304152637486,6504
42,220.76430041152264,223.46467919940142,6622,6703,221.4310606060606,6642
43,225.89835390946502,229.99892910587354,6776,6899,227.99864852225963,6839
44,235.9664328469884,238.86683969322857,7078,7165,236.73320707070707,7101
45,243.96755518144406,247.36803217358772,7318,7420,244.90101945379723,7346
46,248.73489057239055,251.96867751589974,7461,7558,249.60167882528992,7487
47,252.8021277590722,255.90256266367376,7583,7676,253.83560606060607,7614
