attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame
1,0.0,2.867064646731164,0,86,0.70009718117854,21
2,3.1004303737906773,8.101124525065963,93,243,5.867481137496336,176
3,8.701207823218997,11.401582664907652,261,342,9.634670731457051,289
4,13.968605662562299,16.902346231310467,419,507,14.835392648783348,445
5,18.235864671650543,21.16960524039871,547,635,18.969299813837583,569
6,22.903179212840808,25.70356793755497,687,771,23.703290277044854,711
7,27.30379006596306,30.137516751685723,819,904,28.070563169158604,842
8,32.43783606127236,35.90498400615655,973,1077,33.40463693051891,1002
9,37.30517836851363,40.2389189372618,1119,1207,37.93859962767517,1138
10,41.80580310466139,44.93957143946057,1254,1348,42.67259009088244,1280
11,47.006525021987684,50.073617434769865,1410,1502,47.77329812518323,1433
12,52.607302471416006,56.94123740252125,1578,1708,54.674256053943125,1640
13,58.47478360891235,61.1418204895925,1754,1834,59.3749085561419,1781
14,63.64216756523014,66.4092183289358,1909,1992,64.5756304734682,1937
15,69.24294501465846,72.47672723248314,2077,2174,70.24308384491351,2107
16,73.51020402374671,76.37726867047786,2205,2291,74.34365304895925,2230
17,82.87817106713574,85.91192551890941,2486,2577,84.21168950747581,2526
18,87.11209211521548,90.44588821606567,2613,2713,88.31225871152155,2649
19,91.14598539724422,94.07972596599238,2734,2822,91.97943442245676,2759
20,97.41352206684257,100.68064224567576,2922,3020,98.51367478012314,2955
21,102.31420233509235,105.61466047493404,3069,3168,103.34767912635591,3100
22,108.44838716065671,111.34878976839637,3253,3340,109.31517414687775,3279
23,114.28253033714454,117.2496088669012,3428,3517,115.28266916739959,3458
24,118.84983099530929,121.95026136909998,3565,3658,119.84996982556436,3595
25,124.2172427176781,127.41768697449429,3726,3822,125.35073339196717,3760
26,128.95123318088537,131.75162190559954,3868,3952,129.91803405013192,3897
27,133.0518023849311,136.01888091468777,3991,4080,133.88525141014367,4016
28,138.1525104192319,141.35295467604809,4144,4240,139.18598721049545,4175
29,143.3198943755497,146.35364882732335,4299,4390,144.22001932277925,4326
30,148.58729221489298,151.72106054969217,4457,4551,149.55409308413954,4486
31,152.4211577308707,155.7216158707124,4572,4671,153.48797248314278,4604
32,157.68855557021402,160.7889859440047,4730,4823,158.48866663441805,4754
33,162.25585622837878,165.52297640721196,4867,4965,163.42268486367635,4902
34,167.38990222368807,171.0904158956318,5021,5132,168.72342066402814,5061
35,173.0240176341249,176.42448965699208,5190,5292,174.02415646437996,5220
36,177.55798033128116,180.59173478305482,5326,5417,178.6247950835532,5358
37,181.6918874963354,184.79231787012606,5450,5543,182.59201244356495,5477
38,186.55922980357667,189.49297037232483,5596,5684,187.3926788287892,5621
39,190.25974347552037,193.59353957637057,5707,5807,191.29322026678395,5738
40,195.7605070419232,198.86093741571386,5872,5965,196.76064587217826,5902
41,200.76120119319847,204.09499729404868,6022,6122,201.59465021841103,6047
42,205.0284602022867,208.82898775725593,6150,6264,205.92858514951627,6177
43,209.39573309440047,212.79620511726768,6281,6383,210.66257561272354,6319
44,215.52991791996482,218.36364460568748,6465,6550,216.43004286719437,6492
45,219.83051489006158,222.76425545880974,6594,6682,220.79731575930813,6623
46,224.99789884637937,228.16500514218706,6749,6844,226.03137563764292,6780
47,230.26529668572266,233.46574094253884,6907,7003,231.39878736001174,6941
48,234.2991899677514,237.09957869246557,7028,7112,235.19931491498096,7055
49,238.79981470389916,241.5335275065963,7163,7245,239.73327761213721,7191
50,242.83370798592787,245.60075874963354,7284,7367,243.73383293315743,7311
51,248.76786504544123,252.0016472632659,7462,7559,249.66798999267078,7489
