attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame
1,2.20030643776824,4.500626804525946,66,135,2.9337419170243204,88
2,6.434229431655612,8.43450801144492,193,253,6.967637052932761,209
3,10.634814449213161,12.935134815970867,319,388,11.501601833788529,345
4,14.301991845493562,16.602312212251267,429,498,15.03542732474964,451
5,17.73580340746521,19.902771868903628,532,597,18.335886981402002,550
6,21.136276993107035,24.136694862791,634,724,21.73636056704383,652
7,26.50369118220835,28.870687501625696,795,866,27.203788685134608,816
8,30.97098001040447,33.33797632982182,929,1000,31.50438763168162,945
9,35.1382270516322,37.50522337104955,1054,1125,35.704972649239174,1071
10,40.43896528807387,42.90597553648068,1213,1287,41.17240076732995,1235
11,44.3061705423332,46.739842814410196,1329,1402,45.172957926908566,1355
12,47.706644127975025,50.206992352711666,1431,1506,48.67344544153986,1460
13,51.24046961893614,53.707479867342954,1537,1611,52.107257003511506,1563
14,54.840971062556896,57.441333216283,1645,1723,55.474392612823515,1664
15,58.008078813889966,60.341737156977494,1740,1810,58.74151429314605,1762
16,62.20866383144752,64.6089981271947,1866,1938,63.042113239693066,1891
17,65.74248932240863,67.9761337365067,1972,2039,66.47592480166472,1994
18,69.00961100273118,71.44328327480817,2070,2143,69.90973636363636,2097
19,74.31034923917284,77.17741520353752,2229,2315,75.11046067108856,2253
20,78.3775823514111,80.57788878917934,2351,2417,79.01100390167771,2370
21,81.61136605540382,83.74499654051242,2448,2512,82.27812558200026,2468
22,87.67887774743139,90.31257787748731,2630,2709,88.47898917934711,2654
23,91.91280074131876,94.64651480036416,2757,2839,92.77958812589414,2783
24,96.18006171153596,98.58039600728313,2885,2957,96.74680730914292,2902
25,100.14728089478476,103.48107852776694,3004,3104,101.58081387696708,3047
26,104.54789377032124,107.11491794771752,3136,3213,105.34800520223696,3160
27,109.41523831447522,112.18229034985043,3282,3365,110.1486737937313,3304
28,113.78251321368188,116.58290322538691,3413,3497,114.51594869293795,3435
29,117.54970453895174,119.78334895304981,3526,3593,118.28314001820782,3548
30,121.58359967486018,124.65069349720379,3647,3739,122.81710479906359,3684
31,125.51748088177916,129.2513342307192,3765,3877,126.3509302900247,3790
32,130.3181494732735,132.88517365066977,3909,3986,130.98490899986993,3929
33,133.55193317726622,136.4189991416309,4006,4092,134.4520585381714,4033
34,138.78599546104823,141.3196816621147,4163,4239,139.41941701131486,4182
35,142.55318678631812,145.08687298738457,4276,4352,143.38663619456366,4301
36,146.48706799323708,149.120768123293,4394,4473,147.18716549616335,4415
37,154.18814052542592,156.8885166081415,4625,4706,154.82156207569253,4644
38,159.3555268565483,162.45595865522174,4780,4873,160.35566614644296,4810
39,164.2228714007023,168.32344248927038,4926,5049,165.02298283261803,4950
40,169.32358177916504,172.52402750682793,5079,5175,170.15703118741058,5104
41,175.5244453765119,178.62487717518533,5265,5358,176.624598595396,5298
42,181.1919013525816,184.02562934061646,5435,5520,182.19204064247626,5465
43,185.89255601508648,188.89297388477044,5576,5666,186.72600542333203,5601
44,190.72656258291065,193.96034628690336,5721,5818,191.92672973078422,5757
45,194.99382355312784,197.5608477305241,5849,5926,195.3938792690857,5861
46,199.32776047600467,201.9614606060606,5979,6058,200.22788583690985,6006
47,203.16162775393417,205.96201776563922,6094,6178,203.82838728053062,6114
48,207.89562039276888,211.02939016777214,6236,6330,208.86242170633372,6265
49,213.1296826765509,215.5633549486279,6393,6466,213.92979410846664,6417
50,217.59697150474702,219.93062984783455,6527,6597,218.4304209129926,6552
51,220.8974311613994,223.86451105475354,6626,6715,221.8642324749642,6655
52,224.99800224996747,227.66504035635322,6749,6829,225.73143772922356,6771
53,229.36527714917415,231.49890763428272,6880,6944,229.93202274678112,6897
54,233.2991583560931,235.49946479386134,6998,7064,233.99925585901937,7019
55,237.79978516061905,240.36680933801534,7133,7210,238.6665725451944,7159
56,243.86729685264663,246.06760329041487,7315,7381,244.46738042658342,7333
57,246.8677147223306,255.53558856808425,7405,7665,247.60115020158668,7427
