attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame
1,2.733708065501468,4.300589517679138,82,129,3.100425001117518,93
2,5.967484679570277,7.334338712321011,179,220,6.2675258087106815,188
3,8.434489519169162,10.401425810200706,253,312,8.867882261260858,266
4,11.40156290733539,12.96844435951306,342,389,11.734941939713618,352
5,14.301960489025971,16.20222097358187,429,486,14.735353231117667,442
6,18.069143554899945,19.83605242650455,542,595,18.63588790994293,559
7,21.736312911060452,23.43654597618941,652,703,22.203043556389968,666
8,25.436820170458777,27.50377017120379,763,825,26.30360565464217,789
9,29.670733881662272,31.537656462980348,890,946,30.170802430229614,905
10,32.77115888277979,34.638081464097866,983,1039,33.57126856048754,1007
11,35.804908077421665,37.77184436845321,1074,1133,36.50500404541594,1095
12,38.53861614292313,40.438876627479026,1156,1213,39.20537420767958,1176
13,41.53902743432718,43.239260499456144,1246,1297,42.105771789370166,1263
14,44.606114532206874,46.13965808114672,1338,1384,45.072845177536394,1352
15,46.80641614590318,49.9068411470207,1404,1497,48.106594372178265,1443
16,52.24049437366829,54.674161310029355,1567,1640,52.94059034166257,1588
17,55.50760889097492,57.60789679495776,1665,1728,56.07435324601791,1682
18,59.608170989227126,61.84181050616125,1788,1855,60.10823953779447,1803
19,62.641920183869,65.37562824937046,1879,1961,63.40869195833892,1902
20,67.4759161533533,69.64287986381179,2024,2089,68.00932260515846,2040
21,71.24309921922728,73.51007663939922,2137,2205,71.77650567103244,2153
22,77.37727341498666,79.6109129319208,2321,2388,78.07736938298095,2342
23,80.97776696467152,83.24474438484347,2429,2497,81.44449761000104,2443
24,85.91177664386929,87.91205083813865,2577,2637,86.57853470862575,2597
25,89.64562180650545,91.97927503315304,2689,2759,90.0123387421215,2700
26,92.8127226140986,95.21305164722185,2784,2856,93.54615648533071,2806
27,97.11331213177775,99.34695164871188,2913,2980,97.64671858358291,2929
28,102.04732181097552,105.04773310237957,3061,3151,102.98078310163456,3089
29,108.11482020025926,110.24844600747993,3243,3307,108.64822665206442,3259
30,113.91561536364043,115.7825379449585,3417,3473,114.38234600896995,3431
31,118.11619117160609,120.58319601120498,3543,3617,118.68293552664909,3560
32,123.11687665727952,125.41719198068928,3693,3762,123.61694520584686,3708
33,126.81738391667784,129.1176992400876,3804,3873,127.31745246524518,3819
34,131.31800085378393,133.68499198366933,3939,4010,131.85140730558908,3955
35,135.95196940384128,138.1856089207754,4078,4145,136.61872746859774,4098
36,140.41924843770954,142.8862532773084,4212,4286,140.85264117980122,4225
37,145.25324440719385,147.48688392412797,4357,4424,145.81998876223682,4374
38,149.1204411827813,151.42075650619105,4473,4542,149.52049602163515,4485
39,155.1546016688272,158.18835086346908,4654,4745,155.82135973358365,4674
40,159.48852908974416,161.48880328401353,4784,4844,159.98859763831152,4799
41,163.45573957504507,165.48935167255226,4903,4964,164.02248393008807,4920
42,167.05623312472994,169.45656215785317,5011,5083,167.6229774797729,5028
43,170.42336135175003,172.85702828811108,5112,5185,170.99010570679303,5129
44,175.02399199856958,177.45765893493063,5250,5323,175.75742586980166,5272
45,178.9912024838705,181.1915040975668,5369,5435,179.6246226453891,5388
46,182.59169603355534,184.75865974401384,5477,5542,183.22511619507398,5496
47,186.12551377676456,188.42582910017433,5583,5652,186.7589339382832,5602
48,189.1259250681686,191.82629523043227,5673,5754,190.02604845558983,5700
49,192.99312184375606,194.82670652183631,5789,5844,193.42651458584774,5802
50,195.92685732868446,199.32732345894237,5877,5979,196.62695329667872,5898
51,200.86086700788223,203.36120975071893,6025,6100,201.59430087911434,6047
52,204.6280500737562,207.06171701011726,6138,6211,205.26147023527483,6157
53,208.02851620401412,210.52885894685085,6240,6315,208.66193636553277,6259
54,211.46232023750986,215.86292346490248,6343,6475,212.19575410874197,6365
55,222.89722104808308,225.03084685530374,6686,6750,223.4973033063639,6704
56,226.1643355653897,228.23128556613472,6784,6846,226.63106621071924,6798
57,229.498125889172,231.66508959963048,6884,6949,230.06487024421497,6901
58,233.7320396003755,235.6323000849314,7011,7068,234.26544605218064,7027
59,239.5995105702323,241.93316379687988,7187,7257,240.23293073175094,7206
60,244.83356137857047,247.40057992788283,7344,7421,245.36696783037564,7360
