attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,1.3335166329611068,4.500618636243735,40.0,135.0,2.3669920235059645,71.0,1.0,0.0,
2.0,6.100838595797064,8.967899356663443,183.0,269.0,7.100976070517894,213.0,1.0,0.0,
3.0,9.86802308391219,12.935111339722736,296.0,388.0,10.834822642808993,325.0,1.0,0.0,
4.0,13.30182841378704,16.73563374366189,399.0,502.0,14.401979635979954,432.0,1.0,0.0,
5.0,17.60241955508661,20.6028319792491,528.0,618.0,18.66923286145549,560.0,1.0,0.0,
6.0,23.703258150883677,27.03704973328644,711.0,811.0,24.703395625604504,741.0,1.0,0.0,
7.0,28.103863039655327,31.43765462205809,843.0,943.0,29.50405550426449,885.0,1.0,0.0,
8.0,33.237902076555585,36.33832824819016,997.0,1090.0,34.47140496204461,1034.0,1.0,0.0,
9.0,38.00522403939154,42.272477264867085,1140.0,1268.0,39.17205109323251,1175.0,1.0,0.0,
10.0,45.10620010990944,48.57334335560832,1353.0,1457.0,46.23968924792638,1387.0,1.0,0.0,
11.0,51.37372828482664,54.44081654063719,1541.0,1633.0,52.37386575954747,1571.0,1.0,0.0,
12.0,58.54138018699259,61.908509685219386,1756.0,1857.0,59.70820724083356,1791.0,1.0,0.0,
13.0,63.3753779814766,66.17576291069493,1901.0,1985.0,64.50886711949354,1935.0,1.0,0.0,
14.0,68.20937577596061,71.4431536108913,2046.0,2143.0,69.30952699815353,2079.0,1.0,0.0,
15.0,73.54344230780504,76.41050306867142,2206.0,2292.0,74.61025561417392,2238.0,1.0,0.0,
16.0,78.14407469152086,80.94445962073918,2344.0,2428.0,79.17755008206572,2375.0,1.0,0.0,
17.0,82.87805873853279,85.94514699434333,2486.0,2578.0,84.07822370819778,2522.0,1.0,0.0,
18.0,87.51202903807263,90.379089798939,2625.0,2711.0,88.47882859696944,2654.0,1.0,0.0,
19.0,91.71260643190011,95.5464667516633,2751.0,2866.0,93.81289512881386,2814.0,1.0,0.0,
20.0,96.77996963715232,100.28045079867525,2903.0,3008.0,97.98013460681732,2939.0,1.0,0.0,
21.0,102.01402242152469,104.91442109821509,3060.0,3147.0,103.18084947536563,3095.0,1.0,0.0,
22.0,105.98123440458396,109.24835015533868,3179.0,3277.0,107.28141312172104,3218.0,1.0,0.0,
23.0,110.4818530408277,114.8157820979513,3314.0,3444.0,112.7821692326856,3383.0,1.0,0.0,
24.0,115.98260915179226,119.283062818371,3479.0,3578.0,117.38280161640142,3521.0,1.0,0.0,
25.0,120.68325528298016,124.85049476098362,3620.0,3745.0,122.58351648494974,3677.0,1.0,0.0,
26.0,125.85063223570444,128.917720491515,3775.0,3867.0,127.2174867844896,3816.0,1.0,0.0,
27.0,129.18442381810723,132.81825664292623,3875.0,3984.0,131.05134710425278,3931.0,1.0,0.0,
28.0,133.71838037017497,136.88548237345762,4011.0,4106.0,135.11857283478415,4053.0,1.0,0.0,
29.0,138.58571608048302,141.38610100970135,4157.0,4241.0,139.55251563937983,4186.0,1.0,0.0,
30.0,143.45305179079105,146.82018128901785,4303.0,4404.0,144.65321676045605,4339.0,1.0,0.0,
31.0,147.8536566795627,151.0874345144934,4435.0,4532.0,149.0204837334037,4470.0,1.0,0.0,
32.0,152.95435780063897,155.72140481403324,4588.0,4671.0,153.92115735953575,4617.0,1.0,0.0,
33.0,159.1552101439081,162.9223946320232,4774.0,4887.0,160.92211968258155,4827.0,1.0,0.0,
34.0,165.72277956124154,169.08990905946834,4971.0,5072.0,166.82293078343446,5004.0,1.0,0.0,
35.0,173.35716228494388,176.05753346669013,5200.0,5281.0,174.42397559131277,5232.0,1.0,0.0,
36.0,177.42438801547524,180.42480043963772,5322.0,5412.0,178.35784965854802,5350.0,1.0,0.0,
37.0,185.45882572906592,188.52591398487647,5563.0,5655.0,186.92569402532317,5607.0,1.0,0.0,
38.0,192.32643638881564,195.193497149682,5769.0,5855.0,193.4932634426566,5804.0,1.0,0.0,
39.0,196.8937308567074,199.96081911251795,5906.0,5998.0,197.9272062472523,5937.0,1.0,0.0,
40.0,201.9610940619596,204.92816857029808,6058.0,6147.0,203.0279073683285,6090.0,1.0,0.0,
41.0,205.62826480260267,209.4287872065418,6168.0,6282.0,207.26182267798004,6217.0,1.0,0.0,
42.0,210.69562800785488,214.66283999091416,6320.0,6439.0,212.39586171488028,6371.0,1.0,0.0,
43.0,219.33014820627804,222.49725020956063,6579.0,6674.0,220.496975260119,6614.0,1.0,0.0,
44.0,223.6640772634016,226.93119301415635,6709.0,6807.0,224.76422848559451,6742.0,1.0,0.0,
45.0,228.4647371420616,231.9652183035845,6853.0,6958.0,229.7649158591987,6892.0,1.0,0.0,
46.0,235.59905112840357,238.83282896333424,7067.0,7164.0,236.73254026642047,7101.0,1.0,0.0,
47.0,241.59987597672853,245.03368130660337,7247.0,7350.0,242.8667167780416,7285.0,1.0,0.0,
48.0,245.9338050338521,249.36761036372695,7377.0,7480.0,247.000618340221,7409.0,1.0,0.0,
