attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,5.666666666666667,8.233333333333333,170.0,247.0,6.1,183.0,1.0,0.0,
2.0,10.833333333333334,13.366666666666667,325.0,401.0,11.4,342.0,1.0,0.0,
3.0,17.433333333333334,19.83333333333333,523.0,595.0,17.8,534.0,1.0,0.0,
4.0,21.8,24.53333333333333,654.0,736.0,22.2,666.0,1.0,0.0,
5.0,26.2,28.53333333333333,786.0,856.0,26.566666666666663,797.0,1.0,0.0,
6.0,31.966666666666665,34.43333333333333,959.0,1033.0,32.4,972.0,1.0,0.0,
7.0,36.23333333333333,38.73333333333333,1087.0,1162.0,36.6,1098.0,1.0,0.0,
8.0,40.8,45.13333333333333,1224.0,1354.0,43.03333333333333,1291.0,1.0,0.0,
9.0,47.1,49.56666666666667,1413.0,1487.0,47.53333333333333,1426.0,1.0,0.0,
10.0,51.5,53.7,1545.0,1611.0,51.833333333333336,1555.0,1.0,0.0,
11.0,55.63333333333333,57.9,1669.0,1737.0,55.96666666666667,1679.0,1.0,0.0,
12.0,64.1,66.7,1923.0,2001.0,64.63333333333334,1939.0,1.0,0.0,
13.0,68.23333333333333,70.8,2047.0,2124.0,68.6,2058.0,1.0,0.0,
14.0,73.23333333333333,75.63333333333334,2197.0,2269.0,73.76666666666667,2213.0,1.0,0.0,
15.0,77.73333333333333,79.9,2332.0,2397.0,78.06666666666666,2342.0,1.0,0.0,
16.0,82.13333333333334,84.46666666666667,2464.0,2534.0,82.53333333333333,2476.0,1.0,0.0,
17.0,87.56666666666666,89.96666666666667,2627.0,2699.0,87.93333333333334,2638.0,1.0,0.0,
18.0,91.7,94.1,2751.0,2823.0,92.16666666666669,2765.0,1.0,0.0,
19.0,95.8,98.23333333333332,2874.0,2947.0,96.23333333333332,2887.0,1.0,0.0,
20.0,100.2,102.56666666666666,3006.0,3077.0,100.66666666666669,3020.0,1.0,0.0,
21.0,104.53333333333332,107.3,3136.0,3219.0,105.13333333333334,3154.0,1.0,0.0,
22.0,111.06666666666666,113.5,3332.0,3405.0,111.63333333333334,3349.0,1.0,0.0,
23.0,117.6,120.2,3528.0,3606.0,118.0,3540.0,1.0,0.0,
24.0,127.43333333333334,130.03333333333333,3823.0,3901.0,128.06666666666666,3842.0,1.0,0.0,
25.0,132.2,134.63333333333333,3966.0,4039.0,132.63333333333333,3979.0,1.0,0.0,
26.0,138.46666666666667,141.0,4154.0,4230.0,138.9,4167.0,1.0,0.0,
27.0,149.46666666666667,153.03333333333333,4484.0,4591.0,150.16666666666666,4505.0,1.0,0.0,
28.0,155.36666666666667,157.76666666666668,4661.0,4733.0,155.73333333333332,4672.0,1.0,0.0,
29.0,159.33333333333334,161.33333333333334,4780.0,4840.0,159.63333333333333,4789.0,1.0,0.0,
30.0,164.2,166.36666666666667,4926.0,4991.0,164.56666666666666,4937.0,1.0,0.0,
31.0,168.56666666666666,170.63333333333333,5057.0,5119.0,168.96666666666667,5069.0,1.0,0.0,
32.0,172.86666666666667,175.2,5186.0,5256.0,173.26666666666668,5198.0,1.0,0.0,
33.0,177.1,179.33333333333334,5313.0,5380.0,177.46666666666667,5324.0,1.0,0.0,
34.0,181.56666666666663,183.86666666666667,5447.0,5516.0,182.1,5463.0,1.0,0.0,
35.0,186.2333333333333,188.56666666666663,5587.0,5657.0,186.9,5607.0,0.0,0.0,
36.0,188.8,191.16666666666663,5664.0,5735.0,189.36666666666667,5681.0,1.0,0.0,
37.0,192.53333333333333,194.7333333333333,5776.0,5842.0,192.9,5787.0,1.0,0.0,
38.0,196.56666666666663,198.7333333333333,5897.0,5962.0,197.03333333333333,5911.0,1.0,0.0,
39.0,200.63333333333333,202.8,6019.0,6084.0,201.0,6030.0,1.0,0.0,
40.0,204.7333333333333,206.86666666666667,6142.0,6206.0,205.16666666666663,6155.0,1.0,0.0,
41.0,209.0,211.16666666666663,6270.0,6335.0,209.4333333333333,6283.0,1.0,0.0,
42.0,214.0,216.4,6420.0,6492.0,214.53333333333333,6436.0,1.0,0.0,
43.0,219.6,221.9,6588.0,6657.0,220.13333333333333,6604.0,1.0,0.0,
44.0,223.4333333333333,225.6,6703.0,6768.0,223.8,6714.0,1.0,0.0,
45.0,228.5,230.66666666666663,6855.0,6920.0,228.96666666666667,6869.0,1.0,0.0,
46.0,231.7333333333333,233.63333333333333,6952.0,7009.0,232.13333333333333,6964.0,1.0,0.0,
47.0,236.4333333333333,238.56666666666663,7093.0,7157.0,236.86666666666667,7106.0,1.0,0.0,
48.0,240.4333333333333,242.6,7213.0,7278.0,240.83333333333331,7225.0,1.0,0.0,
49.0,244.2333333333333,246.2,7327.0,7386.0,244.63333333333333,7339.0,1.0,0.0,
50.0,247.26666666666668,249.2333333333333,7418.0,7477.0,247.7333333333333,7432.0,1.0,0.0,
