attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,5.8002329224652085,8.467006679920477,174.0,254.0,6.800273081510935,204.0,1.0,0.0,
2.0,10.233744294234592,12.93385272365805,307.0,388.0,11.133780437375746,334.0,1.0,0.0,
3.0,14.200570258449304,16.133981232604373,426.0,484.0,14.500582306163022,435.0,1.0,0.0,
4.0,20.900839324055667,23.267601033797217,627.0,698.0,21.56753276341948,647.0,1.0,0.0,
5.0,25.567693399602387,27.901120437375745,767.0,837.0,26.267721510934397,788.0,1.0,0.0,
6.0,29.93453542743539,32.001285089463224,898.0,960.0,30.501224850894637,915.0,1.0,0.0,
7.0,33.801357375745525,36.20145375745527,1014.0,1086.0,34.80139753479125,1044.0,1.0,0.0,
8.0,38.43487677932406,40.76830381709741,1153.0,1223.0,39.268243578528825,1178.0,1.0,0.0,
9.0,42.10169069582505,44.268444373757454,1263.0,1328.0,42.76838413518887,1283.0,1.0,0.0,
10.0,45.935177972167,48.1019316500994,1378.0,1443.0,46.601871411530816,1398.0,1.0,0.0,
11.0,50.33535467196819,52.60211236580517,1510.0,1578.0,50.73537073558648,1522.0,1.0,0.0,
12.0,55.10221276341948,57.43563980119284,1653.0,1723.0,55.80224087475149,1674.0,1.0,0.0,
13.0,59.069038727634194,61.569139125248505,1772.0,1847.0,59.835736182902586,1795.0,1.0,0.0,
14.0,63.00253001988072,65.16928369781311,1890.0,1955.0,63.56921944333996,1907.0,1.0,0.0,
15.0,68.46941622266401,70.90284727634194,2054.0,2127.0,69.13610966202783,2074.0,1.0,0.0,
16.0,72.00289145129224,74.13631045725646,2160.0,2224.0,72.73625423459245,2182.0,1.0,0.0,
17.0,77.90312838966203,80.43656345924452,2337.0,2413.0,78.63649117296222,2359.0,1.0,0.0,
18.0,82.53664779324056,85.2700908946322,2476.0,2558.0,83.5033532803181,2505.0,1.0,0.0,
19.0,86.50347375745527,88.70356210735586,2595.0,2661.0,87.37017522862823,2621.0,1.0,0.0,
20.0,89.53692890656063,91.97035996023855,2686.0,2759.0,90.3702957057654,2711.0,1.0,0.0,
21.0,92.77039208747514,95.20382314115308,2783.0,2856.0,93.70376290258449,2811.0,1.0,0.0,
22.0,96.30386731610338,98.87063705765408,2889.0,2966.0,97.17056878727634,2915.0,1.0,0.0,
23.0,100.03735057654076,102.33744294234592,3001.0,3070.0,100.87071737574551,3026.0,1.0,0.0,
24.0,103.5041564612326,105.50423677932406,3105.0,3165.0,104.17084990059642,3125.0,1.0,0.0,
25.0,107.1376357057654,109.23772003976144,3214.0,3277.0,107.77099447316104,3233.0,1.0,0.0,
26.0,113.17121133200796,115.2379609940358,3395.0,3457.0,114.00457813121272,3420.0,1.0,0.0,
27.0,116.80469057654076,118.70476687872764,3504.0,3561.0,117.3380453280318,3520.0,1.0,0.0,
28.0,124.00497972166998,127.17177355864813,3720.0,3815.0,124.57166914512922,3737.0,1.0,0.0,
29.0,131.6386196023857,133.60536524850895,3949.0,4008.0,132.27197836978132,3968.0,1.0,0.0,
30.0,136.405477693837,139.00558210735585,4092.0,4170.0,136.87216310139164,4106.0,1.0,0.0,
31.0,142.1057066003976,144.20579093439363,4263.0,4326.0,142.83906938369782,4285.0,1.0,0.0,
32.0,146.1392019085487,148.43929427435387,4384.0,4453.0,146.70589133200795,4401.0,1.0,0.0,
33.0,151.33941073558648,153.60616842942346,4540.0,4608.0,151.93943483101393,4558.0,1.0,0.0,
34.0,156.50628489065605,158.8397119284294,4695.0,4765.0,156.90630095427434,4707.0,1.0,0.0,
35.0,160.7731229025845,163.10654994035784,4823.0,4893.0,161.4064816699801,4842.0,1.0,0.0,
36.0,164.87328755467198,166.90670254473162,4946.0,5007.0,165.30663829025843,4959.0,1.0,0.0,
37.0,168.4400974552684,170.77352449304175,5053.0,5123.0,169.1067908946322,5073.0,1.0,0.0,
