attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,10.466666666666669,13.066666666666666,314.0,392.0,11.2,336.0,1.0,0.0,
2.0,15.333333333333334,17.666666666666668,460.0,530.0,15.866666666666667,476.0,1.0,0.0,
3.0,20.83333333333333,23.133333333333333,625.0,694.0,21.4,642.0,1.0,0.0,
4.0,24.766666666666666,26.966666666666665,743.0,809.0,25.23333333333333,757.0,1.0,0.0,
5.0,28.466666666666665,30.5,854.0,915.0,28.9,867.0,1.0,0.0,
6.0,34.6,36.73333333333333,1038.0,1102.0,35.13333333333333,1054.0,1.0,0.0,
7.0,40.266666666666666,42.43333333333333,1208.0,1273.0,40.7,1221.0,1.0,0.0,
8.0,44.3,46.333333333333336,1329.0,1390.0,44.86666666666667,1346.0,1.0,0.0,
9.0,47.73333333333333,51.0,1432.0,1530.0,49.266666666666666,1478.0,1.0,0.0,
10.0,52.6,54.93333333333333,1578.0,1648.0,53.03333333333333,1591.0,1.0,0.0,
11.0,58.833333333333336,61.0,1765.0,1830.0,59.333333333333336,1780.0,1.0,0.0,
12.0,64.53333333333333,66.56666666666666,1936.0,1997.0,64.86666666666666,1946.0,1.0,0.0,
13.0,67.86666666666666,69.93333333333334,2036.0,2098.0,68.33333333333333,2050.0,1.0,0.0,
14.0,71.1,74.4,2133.0,2232.0,72.8,2184.0,1.0,0.0,
15.0,76.96666666666667,79.06666666666666,2309.0,2372.0,77.33333333333333,2320.0,1.0,0.0,
16.0,81.8,83.7,2454.0,2511.0,82.16666666666667,2465.0,1.0,0.0,
17.0,85.63333333333334,87.76666666666667,2569.0,2633.0,86.13333333333334,2584.0,1.0,0.0,
18.0,89.93333333333334,92.03333333333332,2698.0,2761.0,90.33333333333331,2710.0,1.0,0.0,
19.0,94.2,96.23333333333332,2826.0,2887.0,94.63333333333334,2839.0,1.0,0.0,
20.0,98.13333333333334,100.2,2944.0,3006.0,98.63333333333334,2959.0,1.0,0.0,
21.0,102.33333333333331,104.36666666666666,3070.0,3131.0,102.83333333333331,3085.0,1.0,0.0,
22.0,109.2,111.3,3276.0,3339.0,109.63333333333334,3289.0,1.0,0.0,
23.0,113.56666666666666,115.7,3407.0,3471.0,114.06666666666666,3422.0,1.0,0.0,
24.0,120.0,122.2,3600.0,3666.0,120.53333333333332,3616.0,1.0,0.0,
25.0,124.36666666666666,126.53333333333332,3731.0,3796.0,124.83333333333331,3745.0,1.0,0.0,
26.0,133.06666666666666,135.16666666666666,3992.0,4055.0,133.43333333333334,4003.0,1.0,0.0,
27.0,137.66666666666666,139.5,4130.0,4185.0,138.1,4143.0,1.0,0.0,
28.0,141.13333333333333,143.03333333333333,4234.0,4291.0,141.56666666666666,4247.0,1.0,0.0,
29.0,145.13333333333333,147.0,4354.0,4410.0,145.56666666666666,4367.0,1.0,0.0,
30.0,148.73333333333332,150.63333333333333,4462.0,4519.0,149.16666666666666,4475.0,1.0,0.0,
31.0,153.1,155.33333333333334,4593.0,4660.0,153.56666666666666,4607.0,1.0,0.0,
32.0,157.6,159.56666666666666,4728.0,4787.0,158.0,4740.0,1.0,0.0,
33.0,161.8,164.0,4854.0,4920.0,162.13333333333333,4864.0,1.0,0.0,
34.0,165.73333333333332,167.76666666666668,4972.0,5033.0,166.16666666666666,4985.0,1.0,0.0,
35.0,169.23333333333332,171.0,5077.0,5130.0,169.63333333333333,5089.0,1.0,0.0,
36.0,172.56666666666666,174.5,5177.0,5235.0,172.93333333333334,5188.0,1.0,0.0,
37.0,176.0,178.26666666666668,5280.0,5348.0,176.5,5295.0,1.0,0.0,
38.0,179.5,181.2,5385.0,5436.0,179.86666666666667,5396.0,1.0,0.0,
39.0,182.46666666666667,184.3,5474.0,5529.0,182.83333333333331,5485.0,1.0,0.0,
40.0,185.86666666666667,188.13333333333333,5576.0,5644.0,186.4333333333333,5593.0,1.0,0.0,
41.0,191.9333333333333,194.06666666666663,5758.0,5822.0,192.4333333333333,5773.0,1.0,0.0,
42.0,195.9333333333333,197.76666666666668,5878.0,5933.0,196.36666666666667,5891.0,1.0,0.0,
43.0,202.16666666666663,204.36666666666667,6065.0,6131.0,202.63333333333333,6079.0,1.0,0.0,
44.0,206.36666666666667,208.33333333333331,6191.0,6250.0,206.76666666666668,6203.0,1.0,0.0,
45.0,210.83333333333331,213.03333333333333,6325.0,6391.0,211.36666666666667,6341.0,1.0,0.0,
46.0,214.86666666666667,216.86666666666667,6446.0,6506.0,215.33333333333331,6460.0,1.0,0.0,
47.0,218.9333333333333,220.86666666666667,6568.0,6626.0,219.36666666666667,6581.0,1.0,0.0,
48.0,225.5,227.56666666666663,6765.0,6827.0,225.96666666666667,6779.0,1.0,0.0,
49.0,229.16666666666663,231.2,6875.0,6936.0,229.6,6888.0,1.0,0.0,
50.0,233.1,234.96666666666667,6993.0,7049.0,233.46666666666667,7004.0,1.0,0.0,
51.0,236.56666666666663,238.5,7097.0,7155.0,237.06666666666663,7112.0,1.0,0.0,
52.0,240.13333333333333,242.0,7204.0,7260.0,240.56666666666663,7217.0,1.0,0.0,
53.0,244.2,246.2333333333333,7326.0,7387.0,244.63333333333333,7339.0,1.0,0.0,
54.0,249.66666666666663,251.76666666666668,7490.0,7553.0,250.13333333333333,7504.0,1.0,0.0,
