attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,2.133630171537864,4.2005844002151695,64.0,126.0,2.6336997429920506,79.0,1.0,0.0,
2.0,5.300737457414381,7.501043571812803,159.0,225.0,6.000834857450242,180.0,1.0,0.0,
3.0,10.66815085768932,12.96847088637858,320.0,389.0,11.36824825772518,341.0,1.0,0.0,
4.0,14.76872134361365,16.96902745801207,443.0,509.0,15.335466857928395,460.0,1.0,0.0,
5.0,18.60258805809575,21.16961185822724,558.0,635.0,19.636065172434403,589.0,1.0,0.0,
6.0,23.036538258322874,25.236844372721297,691.0,757.0,23.6366217440679,709.0,1.0,0.0,
7.0,27.33713657282888,29.470766744366745,820.0,884.0,27.837206144283066,835.0,1.0,0.0,
8.0,32.704549973103816,35.07154594465364,981.0,1052.0,33.47132331600024,1004.0,1.0,0.0,
9.0,37.17183814476122,40.07224165919551,1115.0,1202.0,38.33866714482099,1150.0,1.0,0.0,
10.0,41.77247820213974,44.03946025939872,1253.0,1321.0,42.40589965931505,1272.0,1.0,0.0,
11.0,45.47299303090072,48.0733548024625,1364.0,1442.0,46.07307651664575,1382.0,1.0,0.0,
12.0,49.77359134540673,52.07391137409599,1493.0,1562.0,50.50702671687287,1515.0,1.0,0.0,
13.0,54.40756937421553,56.64121346004423,1632.0,1699.0,55.04099083139083,1651.0,1.0,0.0,
14.0,58.10808420297651,60.341728288805214,1743.0,1810.0,58.741505660151816,1762.0,1.0,0.0,
15.0,61.50855728886498,63.57551151754229,1845.0,1907.0,62.041964831749446,1861.0,1.0,0.0,
16.0,66.60926691769768,68.94292491781722,1998.0,2068.0,67.30936431773355,2019.0,1.0,0.0,
17.0,71.10989306078537,73.54356497519575,2133.0,2206.0,71.74331451796067,2152.0,1.0,0.0,
18.0,75.94389891817585,78.27755691829537,2278.0,2348.0,76.6439963182117,2299.0,1.0,0.0,
19.0,80.04446940410017,82.37812740421971,2401.0,2471.0,80.87791868985715,2426.0,1.0,0.0,
20.0,84.71178540433925,87.07878137588906,2541.0,2612.0,85.41188280437511,2562.0,1.0,0.0,
21.0,89.71248111888112,91.91278723327954,2691.0,2757.0,90.47925446177754,2714.0,1.0,0.0,
