attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,0.0,2.867064646731164,0.0,86.0,0.70009718117854,21.0,1.0,0.0,
2.0,3.1004303737906773,8.101124525065963,93.0,243.0,5.867481137496336,176.0,5.0,1.0,cant tell if hand crossed
3.0,8.701207823218997,11.401582664907652,261.0,342.0,9.634670731457051,289.0,1.0,0.0,
4.0,13.9686056625623,16.902346231310467,419.0,507.0,14.835392648783348,445.0,1.0,0.0,
5.0,18.235864671650543,21.16960524039871,547.0,635.0,18.969299813837583,569.0,1.0,0.0,
6.0,22.903179212840808,25.70356793755497,687.0,771.0,23.703290277044854,711.0,1.0,0.0,
7.0,27.30379006596306,30.137516751685723,819.0,904.0,28.070563169158604,842.0,1.0,0.0,
8.0,32.43783606127236,35.90498400615655,973.0,1077.0,33.40463693051891,1002.0,1.0,0.0,
9.0,37.30517836851363,40.2389189372618,1119.0,1207.0,37.93859962767517,1138.0,1.0,0.0,
10.0,41.80580310466139,44.93957143946057,1254.0,1348.0,42.67259009088244,1280.0,1.0,0.0,
11.0,47.00652502198768,50.073617434769865,1410.0,1502.0,47.77329812518323,1433.0,1.0,0.0,
12.0,52.607302471416006,56.94123740252125,1578.0,1708.0,54.674256053943125,1640.0,1.0,0.0,
13.0,58.47478360891235,61.1418204895925,1754.0,1834.0,59.3749085561419,1781.0,1.0,0.0,
14.0,63.64216756523014,66.4092183289358,1909.0,1992.0,64.5756304734682,1937.0,1.0,0.0,
15.0,69.24294501465846,72.47672723248314,2077.0,2174.0,70.24308384491351,2107.0,1.0,0.0,
16.0,73.51020402374671,76.37726867047786,2205.0,2291.0,74.34365304895925,2230.0,1.0,0.0,
17.0,82.87817106713574,85.91192551890941,2486.0,2577.0,84.21168950747581,2526.0,0.0,0.0,
18.0,87.11209211521548,90.44588821606568,2613.0,2713.0,88.31225871152155,2649.0,1.0,0.0,
19.0,91.14598539724422,94.07972596599238,2734.0,2822.0,91.97943442245676,2759.0,1.0,0.0,
20.0,97.41352206684256,100.68064224567576,2922.0,3020.0,98.51367478012314,2955.0,1.0,0.0,
21.0,102.31420233509236,105.61466047493404,3069.0,3168.0,103.34767912635591,3100.0,1.0,0.0,
22.0,108.44838716065672,111.34878976839636,3253.0,3340.0,109.31517414687777,3279.0,1.0,0.0,
23.0,114.28253033714454,117.2496088669012,3428.0,3517.0,115.2826691673996,3458.0,1.0,0.0,
24.0,118.84983099530928,121.95026136909998,3565.0,3658.0,119.84996982556436,3595.0,1.0,0.0,
25.0,124.2172427176781,127.41768697449427,3726.0,3822.0,125.35073339196715,3760.0,1.0,0.0,
26.0,128.95123318088537,131.75162190559954,3868.0,3952.0,129.91803405013192,3897.0,1.0,0.0,
27.0,133.0518023849311,136.01888091468777,3991.0,4080.0,133.88525141014367,4016.0,1.0,0.0,
28.0,138.1525104192319,141.35295467604809,4144.0,4240.0,139.18598721049543,4175.0,1.0,0.0,
29.0,143.3198943755497,146.35364882732335,4299.0,4390.0,144.22001932277925,4326.0,1.0,0.0,
30.0,148.58729221489298,151.72106054969217,4457.0,4551.0,149.55409308413954,4486.0,1.0,0.0,
31.0,152.4211577308707,155.7216158707124,4572.0,4671.0,153.48797248314278,4604.0,1.0,0.0,
32.0,157.68855557021402,160.7889859440047,4730.0,4823.0,158.48866663441805,4754.0,1.0,0.0,
33.0,162.25585622837878,165.52297640721196,4867.0,4965.0,163.42268486367635,4902.0,1.0,0.0,
34.0,167.38990222368807,171.0904158956318,5021.0,5132.0,168.72342066402814,5061.0,1.0,0.0,
35.0,173.0240176341249,176.42448965699208,5190.0,5292.0,174.02415646437996,5220.0,1.0,0.0,
36.0,177.55798033128116,180.5917347830548,5326.0,5417.0,178.6247950835532,5358.0,1.0,0.0,
37.0,181.6918874963354,184.79231787012608,5450.0,5543.0,182.59201244356493,5477.0,1.0,0.0,
38.0,186.55922980357667,189.49297037232483,5596.0,5684.0,187.3926788287892,5621.0,1.0,0.0,
39.0,190.2597434755204,193.59353957637057,5707.0,5807.0,191.29322026678395,5738.0,1.0,0.0,
40.0,195.7605070419232,198.86093741571383,5872.0,5965.0,196.76064587217823,5902.0,1.0,0.0,
41.0,200.76120119319847,204.09499729404868,6022.0,6122.0,201.59465021841103,6047.0,1.0,0.0,
42.0,205.0284602022867,208.82898775725596,6150.0,6264.0,205.92858514951627,6177.0,1.0,0.0,
43.0,209.39573309440047,212.79620511726768,6281.0,6383.0,210.66257561272357,6319.0,1.0,0.0,
44.0,215.5299179199648,218.36364460568748,6465.0,6550.0,216.4300428671944,6492.0,1.0,0.0,
45.0,219.8305148900616,222.7642554588097,6594.0,6682.0,220.79731575930813,6623.0,1.0,0.0,
46.0,224.99789884637937,228.16500514218703,6749.0,6844.0,226.03137563764287,6780.0,1.0,0.0,
47.0,230.26529668572263,233.46574094253884,6907.0,7003.0,231.3987873600117,6941.0,1.0,0.0,
48.0,234.2991899677514,237.0995786924656,7028.0,7112.0,235.19931491498096,7055.0,1.0,0.0,
49.0,238.7998147038992,241.5335275065963,7163.0,7245.0,239.7332776121372,7191.0,1.0,0.0,
50.0,242.83370798592787,245.60075874963357,7284.0,7367.0,243.73383293315743,7311.0,1.0,0.0,
51.0,248.76786504544123,252.0016472632659,7462.0,7559.0,249.6679899926708,7489.0,1.0,0.0,
