attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,6.633333333333334,9.366666666666667,199.0,281.0,7.533333333333333,226.0,1.0,0.0,
2.0,13.5,16.066666666666666,405.0,482.0,14.4,432.0,1.0,0.0,
3.0,17.8,19.766666666666666,534.0,593.0,18.4,552.0,1.0,0.0,
4.0,23.3,25.833333333333332,699.0,775.0,24.133333333333333,724.0,1.0,0.0,
5.0,28.1,30.466666666666665,843.0,914.0,28.866666666666667,866.0,1.0,0.0,
6.0,32.86666666666667,35.266666666666666,986.0,1058.0,33.6,1008.0,1.0,0.0,
7.0,36.766666666666666,39.13333333333333,1103.0,1174.0,37.53333333333333,1126.0,1.0,0.0,
8.0,41.3,43.5,1239.0,1305.0,42.0,1260.0,1.0,0.0,
9.0,45.7,47.833333333333336,1371.0,1435.0,46.46666666666667,1394.0,1.0,0.0,
10.0,51.166666666666664,53.6,1535.0,1608.0,51.96666666666667,1559.0,1.0,0.0,
11.0,57.233333333333334,59.5,1717.0,1785.0,57.9,1737.0,1.0,0.0,
12.0,62.0,64.46666666666667,1860.0,1934.0,62.86666666666667,1886.0,1.0,0.0,
13.0,66.66666666666667,68.83333333333333,2000.0,2065.0,67.3,2019.0,1.0,0.0,
14.0,70.56666666666666,72.8,2117.0,2184.0,71.4,2142.0,1.0,0.0,
15.0,75.06666666666666,77.4,2252.0,2322.0,75.7,2271.0,1.0,0.0,
16.0,79.16666666666667,81.3,2375.0,2439.0,79.63333333333334,2389.0,1.0,0.0,
17.0,83.4,85.73333333333333,2502.0,2572.0,84.06666666666666,2522.0,1.0,0.0,
18.0,87.66666666666667,90.46666666666668,2630.0,2714.0,88.46666666666667,2654.0,1.0,0.0,
19.0,91.2,93.76666666666668,2736.0,2813.0,92.1,2763.0,1.0,0.0,
20.0,98.7,100.8,2961.0,3024.0,99.43333333333334,2983.0,1.0,0.0,
21.0,104.46666666666668,106.6,3134.0,3198.0,105.1,3153.0,1.0,0.0,
22.0,108.1,110.3,3243.0,3309.0,108.76666666666668,3263.0,1.0,0.0,
23.0,111.13333333333334,114.83333333333331,3334.0,3445.0,113.26666666666668,3398.0,1.0,0.0,
24.0,118.8,121.2,3564.0,3636.0,119.76666666666668,3593.0,1.0,0.0,
25.0,123.5,125.7,3705.0,3771.0,124.06666666666666,3722.0,1.0,0.0,
26.0,127.36666666666666,129.86666666666667,3821.0,3896.0,128.1,3843.0,1.0,0.0,
27.0,131.56666666666666,133.83333333333334,3947.0,4015.0,132.36666666666667,3971.0,1.0,0.0,
28.0,136.9,139.03333333333333,4107.0,4171.0,137.43333333333334,4123.0,1.0,0.0,
29.0,142.43333333333334,144.73333333333332,4273.0,4342.0,143.13333333333333,4294.0,1.0,0.0,
30.0,147.93333333333334,150.1,4438.0,4503.0,148.7,4461.0,1.0,0.0,
31.0,152.3,154.43333333333334,4569.0,4633.0,153.03333333333333,4591.0,1.0,0.0,
32.0,155.6,157.8,4668.0,4734.0,156.2,4686.0,1.0,0.0,
33.0,159.9,161.96666666666667,4797.0,4859.0,160.6,4818.0,1.0,0.0,
34.0,164.73333333333332,167.46666666666667,4942.0,5024.0,165.76666666666668,4973.0,1.0,0.0,
35.0,169.73333333333332,171.86666666666667,5092.0,5156.0,170.46666666666667,5114.0,1.0,0.0,
36.0,174.13333333333333,176.66666666666666,5224.0,5300.0,174.9,5247.0,1.0,0.0,
37.0,178.56666666666666,180.83333333333337,5357.0,5425.0,179.43333333333334,5383.0,1.0,0.0,
38.0,182.6,185.3,5478.0,5559.0,183.4,5502.0,1.0,0.0,
39.0,186.83333333333337,190.73333333333332,5605.0,5722.0,187.5,5625.0,1.0,0.0,
40.0,192.86666666666667,195.1,5786.0,5853.0,193.53333333333333,5806.0,1.0,0.0,
41.0,197.63333333333333,201.06666666666663,5929.0,6032.0,199.36666666666667,5981.0,1.0,0.0,
42.0,203.0,205.73333333333332,6090.0,6172.0,203.86666666666667,6116.0,1.0,0.0,
43.0,207.86666666666667,210.16666666666663,6236.0,6305.0,208.66666666666663,6260.0,1.0,0.0,
44.0,211.93333333333337,214.36666666666667,6358.0,6431.0,212.76666666666668,6383.0,1.0,0.0,
45.0,218.66666666666663,221.16666666666663,6560.0,6635.0,219.7,6591.0,1.0,0.0,
46.0,223.1,225.7,6693.0,6771.0,224.0,6720.0,1.0,0.0,
47.0,228.43333333333337,230.96666666666667,6853.0,6929.0,229.26666666666668,6878.0,1.0,0.0,
48.0,236.9,239.2,7107.0,7176.0,237.76666666666668,7133.0,1.0,0.0,
49.0,242.23333333333332,244.4,7267.0,7332.0,242.96666666666667,7289.0,1.0,0.0,
50.0,246.1,248.53333333333333,7383.0,7456.0,246.83333333333337,7405.0,1.0,0.0,
51.0,251.2,252.0,7536.0,7560.0,251.9,7557.0,0.0,0.0,
