attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,1.5002063720991217,3.3671298573780284,45.0,101.0,2.10028892093877,63.0,1.0,0.0,
2.0,5.267391262036916,7.63438353801553,158.0,229.0,6.000825488396487,180.0,1.0,0.0,
3.0,9.63465870081436,12.668409364392582,289.0,380.0,11.00151339539356,330.0,1.0,0.0,
4.0,14.768698285331352,17.002338883790046,443.0,510.0,15.40211875355098,462.0,1.0,0.0,
5.0,21.50295800008741,23.63658484040616,645.0,709.0,21.903013032647177,657.0,1.0,0.0,
6.0,26.703673423364364,28.97065194120304,801.0,869.0,27.07039053654415,812.0,1.0,0.0,
7.0,33.97133984820011,36.43834588231866,1019.0,1093.0,34.5047465582798,1035.0,1.0,0.0,
8.0,38.20525560945763,40.4722341272963,1146.0,1214.0,38.9386898358172,1168.0,1.0,0.0,
9.0,42.43917137071515,44.77282572731379,1273.0,1343.0,43.13926767769474,1294.0,1.0,0.0,
10.0,47.43985927771222,49.37345860175109,1423.0,1481.0,47.90659014903195,1437.0,1.0,0.0,
11.0,50.940340812610174,53.17398141106887,1528.0,1595.0,51.47374752268986,1544.0,1.0,0.0,
12.0,54.44082234750813,56.7078008653468,1633.0,1701.0,55.007566976967794,1650.0,1.0,0.0,
13.0,58.44137267310578,60.67501327156448,1753.0,1820.0,59.00811730256545,1770.0,1.0,0.0,
14.0,62.37524715994348,64.74223943592209,1871.0,1942.0,62.97532970878313,1889.0,1.0,0.0,
15.0,68.00935553516018,69.90961693981907,2040.0,2097.0,68.40941056771995,2052.0,1.0,0.0,
16.0,71.94323002199788,74.17687062045657,2158.0,2225.0,72.60998840959749,2178.0,1.0,0.0,
17.0,76.3438353801553,78.64415181737395,2290.0,2359.0,76.77722833209505,2303.0,1.0,0.0,
18.0,79.94433067319319,82.01128167475198,2398.0,2460.0,80.51107530265286,2415.0,1.0,0.0,
19.0,83.678177643751,85.94515616158968,2510.0,2578.0,84.34493603135061,2530.0,1.0,0.0,
20.0,87.21199709802893,90.24574776160716,2616.0,2707.0,88.74554138950803,2662.0,1.0,0.0,
21.0,95.2797735879842,97.28004875078304,2858.0,2918.0,95.94653197558382,2878.0,1.0,0.0,
22.0,98.58022760660228,100.68051652754104,2957.0,3020.0,99.24698599420188,2977.0,1.0,0.0,
23.0,104.64772893375871,106.61466617717758,3139.0,3198.0,105.28114940197835,3158.0,1.0,0.0,
24.0,108.01485879113676,110.11514771207553,3240.0,3303.0,108.71495509811636,3261.0,1.0,0.0,
25.0,111.31531280975484,113.38226381131362,3339.0,3401.0,111.84871951983452,3355.0,1.0,0.0,
26.0,116.149311119852,118.0162346051309,3484.0,3540.0,116.51602823303178,3495.0,1.0,0.0,
27.0,119.34975138033012,121.250012784989,3580.0,3637.0,119.98317184854974,3599.0,1.0,0.0,
28.0,122.78355707646811,124.61714264236704,3683.0,3738.0,123.21695002840784,3696.0,1.0,0.0,
29.0,125.81730774004632,128.55101712920472,3774.0,3856.0,126.91745907958568,3807.0,1.0,0.0,
30.0,130.91800940518334,133.0182983261221,3927.0,3990.0,131.65144363154292,3949.0,1.0,0.0,
