attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,2.200305858694195,4.633977490280199,66.0,139.0,3.233782852929347,97.0,1.0,0.0,
2.0,9.267954980560395,11.301571001474729,278.0,339.0,9.901376364123877,297.0,1.0,0.0,
3.0,12.635089703713634,14.33532604906824,379.0,430.0,13.10182124949725,393.0,1.0,0.0,
4.0,18.13585435044912,20.13613240380748,544.0,604.0,18.835951669124547,565.0,1.0,0.0,
5.0,21.369637203378467,23.53660509451669,641.0,706.0,22.203086392277783,666.0,1.0,0.0,
6.0,24.836785829199624,26.63703607722215,745.0,799.0,25.30351737498324,759.0,1.0,0.0,
7.0,28.30393445502078,30.270874540823165,849.0,908.0,28.970693806140236,869.0,1.0,0.0,
8.0,31.67106917817402,36.83845414934978,950.0,1105.0,35.43825951199893,1063.0,1.0,0.0,
9.0,38.20531081914466,40.27226480761496,1146.0,1208.0,38.87207017026411,1166.0,1.0,0.0,
10.0,42.9059642445368,44.77289042767127,1287.0,1343.0,43.60606156321223,1308.0,1.0,0.0,
11.0,46.83984441614157,48.97347433972382,1405.0,1469.0,47.50660376726103,1425.0,1.0,0.0,
12.0,52.87401654377262,54.84095662957501,1586.0,1645.0,53.47409995978013,1604.0,1.0,0.0,
13.0,56.8078967153774,58.77483680117978,1704.0,1763.0,57.5413320016088,1726.0,1.0,0.0,
14.0,60.67510095187022,62.7753929078965,1820.0,1883.0,61.24184640032176,1837.0,1.0,0.0,
15.0,64.8423468963668,67.07599072261696,1945.0,2012.0,65.64245811771015,1969.0,1.0,0.0,
16.0,69.27629658131117,71.20989869955758,2078.0,2136.0,69.97639389998659,2099.0,1.0,0.0,
17.0,72.44340349912856,74.37700561737498,2173.0,2231.0,73.17683878535996,2195.0,1.0,0.0,
18.0,78.11085798364392,80.67788148545381,2343.0,2420.0,78.97764514009921,2369.0,1.0,0.0,
19.0,84.77845149483845,86.97875735353264,2543.0,2609.0,85.57856271618179,2567.0,1.0,0.0,
20.0,89.24573914733878,91.5460589087009,2677.0,2746.0,89.87916053090227,2696.0,1.0,0.0,
21.0,93.44632305939132,95.61329095052956,2803.0,2868.0,94.14642037806676,2824.0,1.0,0.0,
22.0,96.98014762032444,98.9804256736828,2909.0,2969.0,97.61356900388792,2928.0,1.0,0.0,
23.0,100.34728234347769,102.41423633194798,3010.0,3072.0,101.0473796621531,3031.0,1.0,0.0,
24.0,106.58148227644456,108.81512610269472,3197.0,3264.0,107.5149453680118,3225.0,1.0,0.0,
25.0,115.48271961388926,117.48299766724762,3464.0,3524.0,116.18281693256468,3485.0,1.0,0.0,
26.0,119.78331742860972,121.85027141708004,3593.0,3655.0,120.4167388121732,3612.0,1.0,0.0,
27.0,124.0839152433302,126.31755906958035,3722.0,3789.0,124.78401256200564,3743.0,1.0,0.0,
28.0,127.78442964204316,129.85138363051348,3833.0,3895.0,128.3845130580507,3851.0,1.0,0.0,
29.0,131.98501355409573,134.28533331545782,3959.0,4028.0,132.88513867810698,3986.0,1.0,0.0,
30.0,138.25255145461858,140.38618137820083,4147.0,4211.0,139.15267657862984,4174.0,1.0,0.0,
31.0,141.95306585333154,144.25338561469366,4258.0,4327.0,142.65316317200697,4279.0,1.0,0.0,
32.0,145.7869321222684,147.58718237029092,4373.0,4427.0,146.42035350583188,4392.0,1.0,0.0,
33.0,148.720673267194,150.95431709344416,4461.0,4528.0,149.62079839120526,4488.0,1.0,0.0,
34.0,152.52120156857487,155.12156303794077,4575.0,4653.0,153.62135449792197,4608.0,1.0,0.0,
35.0,159.28880898243733,161.58912874379942,4778.0,4847.0,160.12225817133665,4803.0,0.0,0.0,
36.0,164.45619395361308,166.72317574741922,4933.0,5001.0,165.25630517495642,4957.0,1.0,0.0,
37.0,168.79012973588954,170.82374575680385,5063.0,5124.0,169.29019924922912,5078.0,1.0,0.0,
38.0,172.52398210215847,174.85763983107654,5175.0,5245.0,173.19074145327792,5195.0,1.0,0.0,
39.0,177.42466333288644,179.95834886714036,5322.0,5398.0,178.3247884568977,5349.0,1.0,0.0,
40.0,182.1919926933905,184.35896058452877,5465.0,5530.0,183.02544188228984,5490.0,1.0,0.0,
41.0,185.49245148143183,187.5927434374581,5564.0,5627.0,186.1258728649953,5583.0,1.0,0.0,
42.0,189.0262760423649,191.19324393350317,5670.0,5735.0,189.72637336104037,5691.0,1.0,0.0,
43.0,194.1936610135407,196.22727703445503,5825.0,5886.0,194.86042036466011,5845.0,1.0,0.0,
44.0,200.72790265451133,202.96154648076148,6021.0,6088.0,201.3946620056308,6041.0,1.0,0.0,
