attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,82.0,85.0,2460.0,2550.0,82.7,2481.0,1.0,0.0,
2.0,89.83333333333333,92.3,2695.0,2769.0,90.3,2709.0,1.0,0.0,
3.0,95.0,97.5,2850.0,2925.0,95.7,2871.0,1.0,0.0,
4.0,98.96666666666668,101.43333333333334,2969.0,3043.0,99.6,2988.0,1.0,0.0,
5.0,103.8,106.36666666666666,3114.0,3191.0,104.53333333333332,3136.0,1.0,0.0,
6.0,109.66666666666669,111.83333333333331,3290.0,3355.0,110.5,3315.0,1.0,0.0,
7.0,114.3,116.6,3429.0,3498.0,115.23333333333332,3457.0,1.0,0.0,
8.0,122.6,125.2,3678.0,3756.0,123.53333333333332,3706.0,1.0,0.0,
9.0,127.13333333333334,129.5,3814.0,3885.0,127.73333333333332,3832.0,1.0,0.0,
10.0,134.33333333333334,136.76666666666668,4030.0,4103.0,135.3,4059.0,1.0,0.0,
11.0,140.53333333333333,142.8,4216.0,4284.0,141.1,4233.0,1.0,0.0,
12.0,144.7,146.7,4341.0,4401.0,145.46666666666667,4364.0,1.0,0.0,
13.0,149.66666666666666,151.9,4490.0,4557.0,150.53333333333333,4516.0,1.0,0.0,
14.0,155.6,157.9,4668.0,4737.0,156.26666666666668,4688.0,1.0,0.0,
15.0,160.56666666666666,162.83333333333334,4817.0,4885.0,161.16666666666666,4835.0,1.0,0.0,
16.0,165.26666666666668,167.36666666666667,4958.0,5021.0,165.96666666666667,4979.0,1.0,0.0,
17.0,171.2,173.46666666666667,5136.0,5204.0,171.8,5154.0,1.0,0.0,
18.0,176.36666666666667,178.83333333333334,5291.0,5365.0,176.8,5304.0,1.0,0.0,
19.0,182.46666666666667,184.7,5474.0,5541.0,183.2,5496.0,1.0,0.0,
20.0,186.66666666666663,188.83333333333331,5600.0,5665.0,187.3,5619.0,1.0,0.0,
21.0,191.13333333333333,193.4,5734.0,5802.0,191.7333333333333,5752.0,1.0,0.0,
22.0,197.36666666666667,199.7,5921.0,5991.0,198.1,5943.0,1.0,0.0,
23.0,201.8,204.4333333333333,6054.0,6133.0,202.46666666666667,6074.0,1.0,0.0,
24.0,207.33333333333331,209.36666666666667,6220.0,6281.0,208.06666666666663,6242.0,1.0,0.0,
25.0,212.46666666666667,214.33333333333331,6374.0,6430.0,213.03333333333333,6391.0,1.0,0.0,
26.0,216.9333333333333,219.2333333333333,6508.0,6577.0,217.66666666666663,6530.0,1.0,0.0,
27.0,222.63333333333333,224.63333333333333,6679.0,6739.0,223.33333333333331,6700.0,1.0,0.0,
28.0,226.9,229.16666666666663,6807.0,6875.0,227.63333333333333,6829.0,1.0,0.0,
29.0,233.4333333333333,235.53333333333333,7003.0,7066.0,234.06666666666663,7022.0,1.0,0.0,
30.0,239.13333333333333,241.3,7174.0,7239.0,239.76666666666668,7193.0,1.0,0.0,
31.0,243.63333333333333,245.9333333333333,7309.0,7378.0,244.3,7329.0,1.0,0.0,
32.0,247.9333333333333,250.0,7438.0,7500.0,248.53333333333333,7456.0,1.0,0.0,
33.0,254.06666666666663,256.8,7622.0,7704.0,254.7333333333333,7642.0,1.0,0.0,
34.0,263.3333333333333,265.3666666666667,7900.0,7961.0,263.96666666666664,7919.0,1.0,0.0,
35.0,271.7333333333333,274.0,8152.0,8220.0,272.2,8166.0,1.0,0.0,
36.0,276.03333333333336,278.2,8281.0,8346.0,276.76666666666665,8303.0,1.0,0.0,
37.0,279.93333333333334,282.03333333333336,8398.0,8461.0,280.76666666666665,8423.0,1.0,0.0,
38.0,285.2,287.3666666666667,8556.0,8621.0,285.9,8577.0,1.0,0.0,
39.0,291.4,293.6,8742.0,8808.0,292.2,8766.0,1.0,0.0,
40.0,295.6666666666667,297.7333333333333,8870.0,8932.0,296.3,8889.0,1.0,0.0,
41.0,300.2,302.43333333333334,9006.0,9073.0,300.8666666666667,9026.0,1.0,0.0,
42.0,304.5,306.7,9135.0,9201.0,305.1333333333333,9154.0,1.0,0.0,
43.0,309.1333333333333,311.43333333333334,9274.0,9343.0,309.8,9294.0,1.0,0.0,
44.0,315.3666666666667,317.43333333333334,9461.0,9523.0,315.93333333333334,9478.0,1.0,0.0,
45.0,319.93333333333334,322.1,9598.0,9663.0,320.43333333333334,9613.0,1.0,0.0,
46.0,324.76666666666665,327.2333333333333,9743.0,9817.0,325.2333333333333,9757.0,1.0,0.0,
47.0,333.1333333333333,335.2,9994.0,10056.0,333.6666666666667,10010.0,1.0,0.0,
