attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,7.26752891643952,9.50112725314341,218.0,285.0,7.967611977197456,239.0,1.0,0.0,
2.0,15.235140893636975,17.502076518948385,457.0,525.0,15.868549377179871,476.0,1.0,0.0,
3.0,19.368964680969547,21.56922572906592,581.0,647.0,19.9356985872974,598.0,1.0,0.0,
4.0,22.536007098684017,25.10297832146312,676.0,753.0,23.16941558222691,695.0,1.0,0.0,
5.0,28.57005633664527,31.47040044549957,857.0,944.0,29.803536015123537,894.0,1.0,0.0,
6.0,32.837229278407925,35.00415303789677,985.0,1050.0,33.270614030305694,998.0,1.0,0.0,
7.0,37.27108866320818,39.47134971130456,1118.0,1184.0,38.1045208783962,1143.0,1.0,0.0,
8.0,41.838297202438525,43.97188367331985,1255.0,1319.0,42.47170568598142,1274.0,1.0,0.0,
9.0,45.405387083443244,47.60564813153961,1362.0,1428.0,46.1388074328087,1384.0,1.0,0.0,
10.0,49.43919900495325,51.70613463026466,1483.0,1551.0,50.23929393153375,1507.0,1.0,0.0,
11.0,53.13963804038805,55.03986349101673,1594.0,1651.0,53.739709235323424,1612.0,1.0,0.0,
12.0,57.20678725050559,59.173687278349306,1716.0,1775.0,57.80685844544096,1734.0,1.0,0.0,
13.0,60.50717882265013,62.274055118848736,1815.0,1868.0,61.07391272897799,1832.0,1.0,0.0,
14.0,64.90770091884288,67.50800943022949,1947.0,2025.0,65.67445855681585,1970.0,0.0,0.0,
15.0,70.14165523022363,72.27524170110496,2104.0,2168.0,70.84173829098157,2125.0,1.0,0.0,
16.0,76.00901802514728,78.14260449602861,2280.0,2344.0,76.77577566312026,2303.0,1.0,0.0,
17.0,79.87614350361969,82.07640455171605,2396.0,2462.0,80.67623843020019,2420.0,1.0,0.0,
18.0,83.1098604985492,85.27678425803805,2493.0,2558.0,83.87661813652217,2516.0,1.0,0.0,
19.0,86.44358935930127,88.44382667575252,2593.0,2653.0,86.91031139980656,2607.0,1.0,0.0,
20.0,91.4775199390369,93.7111182757408,2744.0,2811.0,92.21094028840236,2766.0,1.0,0.0,
21.0,95.91137932383717,97.94495392889591,2877.0,2938.0,96.54478780738005,2896.0,1.0,0.0,
22.0,98.8783980099065,100.9786471921803,2966.0,3029.0,99.47846920484189,2984.0,1.0,0.0,
