attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,0.0,2.3336540811713404,0.0,70.0,0.5667445625701827,17.0,1.0,0.0,
2.0,4.667308162342681,7.000962243514022,140.0,210.0,5.267390640358169,158.0,1.0,0.0,
3.0,9.968036718146154,12.235014968426883,299.0,367.0,10.801484604278777,324.0,1.0,0.0,
4.0,14.201951979699873,16.335578568199384,426.0,490.0,15.002061950387189,450.0,1.0,0.0,
5.0,18.70257056481603,21.2362521386592,561.0,637.0,19.802721774511088,594.0,1.0,0.0,
6.0,22.869809995479137,25.136788245759867,686.0,754.0,23.536568304385234,706.0,1.0,0.0,
7.0,26.50364277901737,29.27068976097767,795.0,878.0,27.503780242376514,825.0,1.0,0.0,
8.0,31.470992180367794,33.637956684312606,944.0,1009.0,32.57114339006285,977.0,1.0,0.0,
9.0,35.671569526476205,37.97188569220224,1070.0,1139.0,36.43834158171822,1093.0,1.0,0.0,
10.0,40.77227058960785,43.339290078896326,1223.0,1300.0,41.8057459684123,1254.0,1.0,0.0,
11.0,44.73948252759913,47.17315035510639,1342.0,1415.0,45.73961999095828,1372.0,0.0,0.0,
12.0,49.40679068994181,51.407065616660105,1482.0,1542.0,50.34025232241034,1510.0,1.0,0.0,
13.0,52.97394764258943,55.27426380831547,1589.0,1658.0,53.94074719050328,1618.0,1.0,0.0,
14.0,57.37455248136968,59.774882393431625,1721.0,1793.0,58.10798662116638,1743.0,1.0,0.0,
15.0,63.942121824094734,66.40912756704729,1918.0,1992.0,64.87558345656326,1946.0,1.0,0.0,
16.0,67.67596835396887,70.07629826603083,2030.0,2102.0,68.44274040921088,2053.0,1.0,0.0,
17.0,72.27660068542095,75.54371639906083,2168.0,2266.0,73.21006231788948,2196.0,3.0,1.0,"Block transferred, but fingers might not have crossed"
18.0,75.91043346895918,78.64414253547417,2277.0,2359.0,77.14393634043546,2314.0,1.0,0.0,
19.0,81.577879094661,83.77818151405113,2447.0,2513.0,82.47800281168423,2474.0,1.0,0.0,
20.0,85.87847018710534,88.27880009916728,2576.0,2648.0,86.77859390412857,2603.0,1.0,0.0,
21.0,93.71288031675198,96.14654814425924,2811.0,2884.0,94.5463282028846,2836.0,1.0,0.0,
22.0,97.78010600107918,100.41380132125823,2933.0,3012.0,98.58021597176648,2957.0,1.0,0.0,
23.0,101.58062836184392,103.81426869667936,3047.0,3114.0,102.44741416342184,3073.0,1.0,0.0,
24.0,107.74814271922531,110.41517595484972,3232.0,3312.0,108.68160435169386,3260.0,1.0,0.0,
25.0,114.11568456927856,117.01608321302008,3423.0,3510.0,114.84911870907526,3445.0,1.0,0.0,
26.0,117.1494348748013,119.9164818567616,3514.0,3597.0,118.18291025360574,3545.0,1.0,0.0,
27.0,122.35014968426886,124.7504795963308,3670.0,3742.0,122.91689424683904,3687.0,1.0,0.0,
28.0,126.45071328404136,129.05107068877513,3793.0,3871.0,127.38417491650988,3821.0,1.0,0.0,
