attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,2.20030643776824,4.500626804525946,66.0,135.0,2.9337419170243204,88.0,1.0,0.0,
2.0,6.434229431655612,8.43450801144492,193.0,253.0,6.967637052932761,209.0,1.0,0.0,
3.0,10.63481444921316,12.935134815970867,319.0,388.0,11.501601833788529,345.0,1.0,0.0,
4.0,14.301991845493562,16.602312212251267,429.0,498.0,15.03542732474964,451.0,1.0,0.0,
5.0,17.73580340746521,19.902771868903628,532.0,597.0,18.335886981402,550.0,1.0,0.0,
6.0,21.136276993107035,24.136694862791,634.0,724.0,21.73636056704383,652.0,1.0,0.0,
7.0,26.50369118220835,28.870687501625696,795.0,866.0,27.203788685134608,816.0,1.0,0.0,
8.0,30.97098001040447,33.33797632982182,929.0,1000.0,31.50438763168162,945.0,1.0,0.0,
9.0,35.1382270516322,37.50522337104955,1054.0,1125.0,35.704972649239174,1071.0,1.0,0.0,
10.0,40.43896528807387,42.90597553648068,1213.0,1287.0,41.17240076732995,1235.0,1.0,0.0,
11.0,44.3061705423332,46.7398428144102,1329.0,1402.0,45.172957926908566,1355.0,1.0,0.0,
12.0,47.70664412797503,50.20699235271167,1431.0,1506.0,48.67344544153986,1460.0,0.0,0.0,
13.0,51.24046961893614,53.70747986734296,1537.0,1611.0,52.10725700351151,1563.0,1.0,0.0,
14.0,54.840971062556896,57.441333216283,1645.0,1723.0,55.47439261282352,1664.0,1.0,0.0,
15.0,58.008078813889966,60.34173715697749,1740.0,1810.0,58.74151429314605,1762.0,1.0,0.0,
16.0,62.20866383144752,64.6089981271947,1866.0,1938.0,63.042113239693066,1891.0,1.0,0.0,
17.0,65.74248932240863,67.9761337365067,1972.0,2039.0,66.47592480166472,1994.0,1.0,0.0,
18.0,69.00961100273118,71.44328327480817,2070.0,2143.0,69.90973636363636,2097.0,1.0,0.0,
19.0,74.31034923917284,77.17741520353752,2229.0,2315.0,75.11046067108856,2253.0,1.0,0.0,
20.0,78.3775823514111,80.57788878917934,2351.0,2417.0,79.01100390167771,2370.0,1.0,0.0,
21.0,81.61136605540382,83.74499654051242,2448.0,2512.0,82.27812558200026,2468.0,1.0,0.0,
22.0,87.67887774743139,90.31257787748731,2630.0,2709.0,88.47898917934711,2654.0,1.0,0.0,
23.0,91.91280074131876,94.64651480036416,2757.0,2839.0,92.77958812589414,2783.0,1.0,0.0,
24.0,96.18006171153596,98.58039600728311,2885.0,2957.0,96.74680730914292,2902.0,1.0,0.0,
25.0,100.14728089478476,103.48107852776694,3004.0,3104.0,101.58081387696708,3047.0,1.0,0.0,
26.0,104.54789377032124,107.11491794771752,3136.0,3213.0,105.34800520223696,3160.0,1.0,0.0,
27.0,109.41523831447522,112.18229034985043,3282.0,3365.0,110.1486737937313,3304.0,1.0,0.0,
28.0,113.78251321368188,116.58290322538691,3413.0,3497.0,114.51594869293795,3435.0,0.0,0.0,
29.0,117.54970453895174,119.7833489530498,3526.0,3593.0,118.28314001820782,3548.0,1.0,0.0,
30.0,121.58359967486018,124.6506934972038,3647.0,3739.0,122.8171047990636,3684.0,1.0,0.0,
31.0,125.51748088177916,129.2513342307192,3765.0,3877.0,126.3509302900247,3790.0,1.0,0.0,
32.0,130.3181494732735,132.88517365066977,3909.0,3986.0,130.98490899986993,3929.0,1.0,0.0,
33.0,133.55193317726622,136.4189991416309,4006.0,4092.0,134.4520585381714,4033.0,1.0,0.0,
34.0,138.78599546104823,141.3196816621147,4163.0,4239.0,139.41941701131486,4182.0,1.0,0.0,
35.0,142.55318678631812,145.08687298738457,4276.0,4352.0,143.38663619456366,4301.0,1.0,0.0,
36.0,146.48706799323708,149.120768123293,4394.0,4473.0,147.18716549616337,4415.0,1.0,0.0,
37.0,154.18814052542592,156.8885166081415,4625.0,4706.0,154.82156207569253,4644.0,1.0,0.0,
38.0,159.3555268565483,162.45595865522174,4780.0,4873.0,160.35566614644296,4810.0,1.0,0.0,
39.0,164.2228714007023,168.32344248927038,4926.0,5049.0,165.02298283261803,4950.0,1.0,0.0,
40.0,169.32358177916504,172.5240275068279,5079.0,5175.0,170.15703118741058,5104.0,1.0,0.0,
41.0,175.5244453765119,178.62487717518533,5265.0,5358.0,176.624598595396,5298.0,1.0,0.0,
42.0,181.1919013525816,184.0256293406165,5435.0,5520.0,182.19204064247623,5465.0,1.0,0.0,
43.0,185.89255601508648,188.89297388477044,5576.0,5666.0,186.72600542333203,5601.0,1.0,0.0,
44.0,190.72656258291065,193.96034628690336,5721.0,5818.0,191.92672973078425,5757.0,1.0,0.0,
45.0,194.99382355312784,197.5608477305241,5849.0,5926.0,195.3938792690857,5861.0,1.0,0.0,
46.0,199.32776047600467,201.9614606060606,5979.0,6058.0,200.22788583690985,6006.0,1.0,0.0,
47.0,203.16162775393417,205.9620177656392,6094.0,6178.0,203.82838728053065,6114.0,1.0,0.0,
48.0,207.89562039276888,211.0293901677721,6236.0,6330.0,208.8624217063337,6265.0,1.0,0.0,
49.0,213.1296826765509,215.5633549486279,6393.0,6466.0,213.92979410846664,6417.0,1.0,0.0,
50.0,217.59697150474705,219.93062984783452,6527.0,6597.0,218.4304209129926,6552.0,1.0,0.0,
51.0,220.8974311613994,223.86451105475356,6626.0,6715.0,221.8642324749642,6655.0,1.0,0.0,
52.0,224.99800224996747,227.6650403563532,6749.0,6829.0,225.7314377292236,6771.0,1.0,0.0,
53.0,229.36527714917412,231.49890763428272,6880.0,6944.0,229.93202274678112,6897.0,1.0,0.0,
54.0,233.2991583560931,235.4994647938613,6998.0,7064.0,233.99925585901937,7019.0,1.0,0.0,
55.0,237.79978516061905,240.36680933801532,7133.0,7210.0,238.6665725451944,7159.0,1.0,0.0,
56.0,243.86729685264663,246.0676032904149,7315.0,7381.0,244.46738042658345,7333.0,1.0,0.0,
57.0,246.8677147223306,255.53558856808425,7405.0,7665.0,247.60115020158668,7427.0,1.0,0.0,
