attempt_number,attempt_start_time,attempt_end_time,attempt_start_frame,attempt_end_frame,cross_time,cross_frame,ground_truth_block_drop,is_flagged,reason_for_flag
1.0,0.0,2.4336776919833065,0.0,73.0,0.7000990620773896,21.0,1.0,0.0,
2.0,2.867072349459786,4.8340173333915,86.0,145.0,3.500495310386948,105.0,1.0,0.0,
3.0,5.434102243743547,7.634413581701057,163.0,229.0,5.90083495179514,177.0,1.0,0.0,
4.0,8.167822390902877,9.834724919658568,245.0,295.0,8.667893149529585,260.0,1.0,0.0,
5.0,10.368133728860387,12.268402611641871,311.0,368.0,10.801528386336868,324.0,1.0,0.0,
6.0,14.668742253050066,16.602349186406666,440.0,498.0,15.335503264552342,460.0,1.0,0.0,
7.0,17.035743843883147,18.535956119763267,511.0,556.0,17.535814602509852,526.0,1.0,0.0,
8.0,19.069364928965086,20.73626745772077,572.0,622.0,19.436083485291334,583.0,1.0,0.0,
9.0,21.13632406462214,22.63653634050226,634.0,679.0,21.536380671523503,646.0,1.0,0.0,
10.0,23.169945149704084,24.670157425584204,695.0,740.0,23.570001756605446,707.0,1.0,0.0,
11.0,27.437215623318647,29.237470354374796,823.0,877.0,28.00396248309558,840.0,1.0,0.0,
12.0,30.97104898428071,32.971332018787535,929.0,989.0,31.637809995782984,949.0,1.0,0.0,
13.0,34.07148768776629,35.87174241882244,1022.0,1076.0,34.60489649696811,1038.0,1.0,0.0,
14.0,36.5051653797496,38.17206790850528,1095.0,1145.0,37.07191223952653,1112.0,1.0,0.0,
15.0,38.80549086943245,40.33904119588768,1164.0,1210.0,39.30556162805916,1179.0,1.0,0.0,
16.0,41.53921101659178,43.13943744419724,1246.0,1294.0,42.20597202809405,1266.0,1.0,0.0,
17.0,44.07290286030043,45.50643903503032,1322.0,1365.0,44.47295946720179,1334.0,1.0,0.0,
18.0,46.33989029940817,47.773426474138056,1390.0,1433.0,46.706608855734416,1401.0,1.0,0.0,
19.0,48.54020163736568,50.10709001439602,1456.0,1503.0,49.04027239599238,1471.0,1.0,0.0,
20.0,51.04055543049921,52.60744380752956,1531.0,1578.0,51.54062618912592,1546.0,1.0,0.0,
21.0,54.47437463973593,56.20795326964185,1634.0,1686.0,55.07445955008798,1652.0,1.0,0.0,
22.0,56.84137623056901,58.47494070874959,1705.0,1754.0,57.34144698919572,1720.0,1.0,0.0,
23.0,61.30867500763426,62.97557753638995,1839.0,1889.0,61.84208381683607,1855.0,1.0,0.0,
24.0,63.508986345591765,65.2759030260728,1905.0,1958.0,64.0757332053687,1922.0,1.0,0.0,
25.0,66.07601623987553,67.54289046518053,1982.0,2026.0,66.44273479620178,1993.0,1.0,0.0,
26.0,68.20965147668281,69.97656815716384,2046.0,2099.0,68.6763841847344,2060.0,1.0,0.0,
27.0,71.84349898937022,73.81044397330193,2155.0,2214.0,72.41024584914715,2172.0,1.0,0.0,
28.0,75.54402260320785,77.6109817388649,2266.0,2328.0,76.34413581701057,2290.0,1.0,0.0,
29.0,78.61112325611832,80.47805408832468,2358.0,2414.0,79.24454621704547,2377.0,1.0,0.0,
30.0,81.37818145385276,83.04508398260845,2441.0,2491.0,81.74490001017901,2452.0,1.0,0.0,
31.0,83.6451688929605,85.41208557344153,2509.0,2562.0,84.17857770216231,2525.0,1.0,0.0,
32.0,86.01217048379357,87.94577741715017,2580.0,2638.0,86.44556514127005,2593.0,1.0,0.0,
33.0,90.34611705855836,92.21304789076474,2710.0,2766.0,90.9128639183353,2727.0,1.0,0.0,
34.0,93.5799079643444,95.81355735287704,2807.0,2874.0,94.14665482412134,2824.0,1.0,0.0,
35.0,96.34696616207884,98.28057309543544,2890.0,2948.0,96.78036081955533,2903.0,1.0,0.0,
36.0,100.11416587706672,102.14778696214864,3003.0,3064.0,100.64757468626853,3019.0,1.0,0.0,
37.0,102.71453382192558,104.78149295758264,3081.0,3143.0,103.2479426311274,3097.0,1.0,0.0,
38.0,105.71495837368582,107.68190335761751,3171.0,3230.0,106.38171938518808,3191.0,1.0,0.0,
39.0,108.64870682429584,111.38242697145516,3259.0,3341.0,109.68218639212436,3290.0,1.0,0.0,
40.0,112.14920213468278,116.88320531634892,3364.0,3506.0,115.34965498989372,3460.0,1.0,0.0,
41.0,118.2500653899286,119.91696791868428,3547.0,3597.0,118.88348835085576,3566.0,1.0,0.0,
42.0,121.21715189111372,122.95073052101964,3636.0,3688.0,121.75056070031556,3652.0,1.0,0.0,
43.0,125.35107016242785,127.4180292980849,3760.0,3822.0,125.91781702220476,3777.0,1.0,0.0,
44.0,128.08479030958716,129.8183689394931,3842.0,3894.0,128.68487521993922,3860.0,1.0,0.0,
45.0,130.71849630502118,132.38539883377686,3921.0,3971.0,131.25190511422298,3937.0,1.0,0.0,
46.0,133.08549789585425,134.88575262691035,3992.0,4046.0,133.6522447556312,4009.0,1.0,0.0,
47.0,137.25275421774347,139.0196708982245,4117.0,4170.0,137.68614887521994,4130.0,1.0,0.0,
48.0,140.55322122467973,145.98732346842328,4216.0,4379.0,144.5871253442685,4337.0,1.0,0.0,
49.0,146.88745083395136,149.32112852593465,4406.0,4479.0,147.45419769372828,4423.0,1.0,0.0,
50.0,154.78856882025332,156.4888093995841,4643.0,4694.0,155.28863957888004,4658.0,1.0,0.0,
51.0,157.12223236051128,159.02250124329277,4713.0,4770.0,157.72231727086333,4731.0,1.0,0.0,
52.0,159.92262860882084,161.62286918815164,4797.0,4848.0,160.38936131687242,4811.0,1.0,0.0,
53.0,162.38964435137927,164.55661763876165,4871.0,4936.0,162.85637705943086,4885.0,1.0,0.0,
54.0,165.09002644796348,166.95695728016986,4952.0,5008.0,165.69011135831553,4970.0,1.0,0.0,
55.0,167.59038024109702,169.85736768020476,5027.0,5095.0,168.52384565720018,5055.0,1.0,0.0,
56.0,170.9575233491835,173.1244966365659,5128.0,5193.0,171.59094631011067,5147.0,1.0,0.0,
57.0,173.75791959749307,175.72486458142478,5212.0,5271.0,174.72472306417137,5241.0,1.0,0.0,
58.0,176.09158313775103,178.02519007110763,5282.0,5340.0,176.59165389637772,5297.0,1.0,0.0,
59.0,178.59193693088457,180.69223411711675,5357.0,5420.0,179.09200768951126,5372.0,1.0,0.0,
